"كد درس","نام درس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","كد ارائه کلاس درس","نام كلاس درس","مقطع ارائه درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","استاد","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"99062","ورزش 1","عملي","0","1","16367131785","خواهران","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","22","","دوشنبه  از 16:30 تا 18:00","1403/03/13 از 08:00 تا 10:00","مریم خیرده","","","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","عملي","0","1","16367131784","خواهران","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","22","","دوشنبه  از 13:30 تا 15:00","1403/03/12 از 08:00 تا 10:00","مریم خیرده","","","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","عملي","0","1","16367131782","برادران","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","22","","چهارشنبه  از 18:00 تا 19:30","1403/03/13 از 08:00 تا 10:00","هادی جهان بین","","","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","عملي","0","1","16367131781","برادران","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","22","","چهارشنبه  از 16:30 تا 18:00","1403/03/13 از 08:00 تا 10:00","هادی جهان بین","","","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","عملي","0","1","16367131780","برادران","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","22","","چهارشنبه  از 15:00 تا 16:30","1403/03/13 از 08:00 تا 10:00","هادی جهان بین","","","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","نظري","2","0","163811701","خواهران- دکتر حقایقی","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 13:00 تا 14:45","1403/04/11 از 15:30 تا 17:00","عبدالحمید فرزانه","","دانشکده مهندسی یک-219","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","نظري","2","0","163811679","برادران-دکتر حقایقی","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 09:15 تا 11:00","1403/04/11 از 15:30 تا 17:00","عبدالحمید فرزانه","","دانشکده مهندسی یک-217","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90755","انقلاب اسلامی ایران","نظري","2","0","163811678","خواهران-دکترحقایقی","كارشناسي پيوسته","حضوري","ارائه در سطح دانشکده","","45","","پنج شنبه  از 11:00 تا 12:45","1403/04/11 از 15:30 تا 17:00","عبدالحمید فرزانه","","دانشکده مهندسی یک-217","","گروه آموزشي دروس عمومي(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628137064","طراحی الگوریتم‌ها","نظري","3","0","16341054236","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","35","","شنبه  از 15:30 تا 18:00","1403/04/05 از 10:30 تا 12:30","کریم حیدری","","دانشکده مهندسی یک-210","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628137064","طراحی الگوریتم‌ها","نظري","3","0","16341054235","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","36","","شنبه  از 13:00 تا 15:30","1403/04/05 از 10:30 تا 12:30","کریم حیدری","","دانشکده مهندسی یک-210","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628151527","مهندسی‌ اینترنت‌","نظري","3","0","16341054234","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","يكشنبه  از 10:00 تا 12:00 يكشنبه  از  از ...","1403/04/12 از 10:30 تا 12:30","عبدالکریم جوانمردی","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628151527","مهندسی‌ اینترنت‌","نظري","3","0","16341054233","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","يكشنبه  از 07:30 تا 10:00","1403/04/12 از 10:30 تا 12:30","عبدالکریم جوانمردی","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","نظري","3","0","16341054232","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","26","","يكشنبه  از 13:00 تا 15:30","1403/04/12 از 08:00 تا 10:00","عبدالکریم جوانمردی","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628142462","گرافیک‌ کامپیوتری‌","نظري","3","0","16341054231","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","35","","يكشنبه  از 10:00 تا 12:00 يكشنبه  از  از ...","1403/04/11 از 08:00 تا 10:00","احمد عابدی","","دانشکده مهندسی یک-17کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628142462","گرافیک‌ کامپیوتری‌","نظري","3","0","16341054230","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","35","","يكشنبه  از 07:30 تا 10:00","1403/04/11 از 08:00 تا 10:00","احمد عابدی","","دانشکده مهندسی یک-17کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","نظري","3","0","16341054229","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","دوشنبه  از 13:00 تا 15:30","1403/04/12 از 08:00 تا 10:00","احمد عابدی","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","نظري","3","0","16341054228","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","دوشنبه  از 10:00 تا 12:00 دوشنبه  از  از ...","1403/04/12 از 08:00 تا 10:00","احمد عابدی","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","نظري","3","0","16341054227","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","دوشنبه  از 07:30 تا 10:00","1403/04/12 از 08:00 تا 10:00","احمد عابدی","","دانشکده مهندسی یک-17کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","عملي","0","1","16341054226","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","13","","يكشنبه  از 13:00 تا 14:30","1403/03/27 از 13:00 تا 14:30","محمد یزدان پناه","","دانشکده مهندسی یک-17کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","عملي","0","1","16341054225","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","0","","","","محمد یزدان پناه","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","عملي","0","1","16341054224","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","13","","شنبه  از 10:30 تا 12:00","1403/03/26 از 10:30 تا 12:00","محمد یزدان پناه","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","عملي","0","1","16341054223","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","13","","شنبه  از 09:00 تا 10:30","1403/03/26 از 09:00 تا 10:30","محمد یزدان پناه","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628101498","آزمایشگاه شبکه ‌های‌ کامپیوتری‌","عملي","0","1","16341054222","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","13","","شنبه  از 07:30 تا 09:00","1403/03/26 از 07:30 تا 09:00","محمد یزدان پناه","","دانشکده مهندسی یک-20کارگاه کامپیوتر","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628147873","مدارهای منطقی","نظري","3","0","16341054221","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","يكشنبه  از 10:00 تا 12:00 يكشنبه  از  از ...","1403/04/13 از 10:30 تا 12:30","محمد یزدان پناه","","دانشکده مهندسی یک-320","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628147873","مدارهای منطقی","نظري","3","0","16341054220","","كارشناسي پيوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","يكشنبه  از 07:30 تا 10:00","1403/04/13 از 10:30 تا 12:30","محمد یزدان پناه","","دانشکده مهندسی یک-320","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
