"كد درس","نام درس","استاد","كد ارائه کلاس درس","مقطع ارائه درس","حداكثر ظرفيت","تعداد واحد نظري","تعداد واحد عملي","نوع درس","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"4628132653","ساختمان‌های داده","صدیقه طاهری","16341054217","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 12:30 تا 14:45","1402/04/04 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628132653","ساختمان‌های داده","صدیقه طاهری","16341054216","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 15:00 تا 17:30","1402/04/04 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌",,"16341054215","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 07:30 تا 09:00","1402/03/30 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌","امین طوسی","16341054214","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 09:00 تا 10:30","1402/03/30 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌","امین طوسی","16341054213","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 10:30 تا 12:00","1402/03/30 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌","امین طوسی","16341054212","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 07:30 تا 09:00","1402/03/30 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌","امین طوسی","16341054211","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,,"1402/03/30 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌","امین طوسی","16341054210","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 07:30 تا 09:00","1402/03/30 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌ تخصصی‌","امین طوسی","16341054209","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 09:00 تا 10:30","1402/03/30 از 08:00 تا 10:00",,"مرکز رایانه 16 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054199","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 09:45 تا 12:00","1402/04/05 از 13:30 تا 15:30",,"320 دانشکده مهندسی 2",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054198","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 07:30 تا 09:45","1402/04/05 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 320",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054197","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 17:00 تا 19:30","1402/04/05 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054196","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 14:30 تا 17:00","1402/04/05 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054195","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 09:45 تا 12:00","1402/04/05 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 217",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054194","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"پنج شنبه  از 07:30 تا 09:45","1402/04/05 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 217",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته","مژگان قنبرپور","16341054192","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 07:30 تا 09:45","1402/04/05 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 217",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054191","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 09:45 تا 12:00","1402/02/13 از 08:00 تا 10:00",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته",,"16341054190","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"شنبه  از 07:30 تا 09:45","1402/04/05 از 13:30 تا 15:30",,,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته","محمدهادی هوشمند","16341054189","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 09:45 تا 12:00","1402/04/05 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 217",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129880","ریاضیات گسسته","محمدهادی هوشمند","16341054188","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"چهارشنبه  از 07:30 تا 09:45","1402/04/05 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 217",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628127605","روش پژوهش و ارایه","امین اسکندری","16341054187","كارشناسي پيوسته","30","2","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 09:00 تا 10:30","1402/04/04 از 10:30 تا 12:30",,"مرکز رایانه 17 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628117515","تحلیل‌ و طراحی سیستم ها","عادل جهانبانی","16341054177","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 10:00 تا 12:30","1402/04/01 از 10:30 تا 12:30",,"دانشکده مهندسی 1 کلاس 209",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628117515","تحلیل‌ و طراحی سیستم ها","عادل جهانبانی","16341054176","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 12:30 تا 14:45","1402/04/01 از 10:30 تا 12:30",,"دانشکده مهندسی 1 کلاس 209",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628117515","تحلیل‌ و طراحی سیستم ها","عادل جهانبانی","16341054175","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 15:00 تا 17:30","1402/04/01 از 10:30 تا 12:30",,"دانشکده مهندسی 1 کلاس 209",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628117515","تحلیل‌ و طراحی سیستم ها","عادل جهانبانی","16341054174","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 09:45 تا 12:30","1402/04/01 از 10:30 تا 12:30",,"دانشکده مهندسی 1 کلاس 209",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628117515","تحلیل‌ و طراحی سیستم ها","عادل جهانبانی","16341054173","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 12:30 تا 14:45","1402/04/01 از 10:30 تا 12:30",,"دانشکده مهندسی 1 کلاس 209",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628116851","تجارت الکترونیکی","حميدرضا عوض دخت","16341054171","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"سه شنبه  از 12:30 تا 14:45","1402/04/01 از 15:30 تا 17:30",,"دانشکده مهندسی 1 کلاس 119",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628114001","پایگاه‌ داده‌ها","زهراء آگاه","16341054167","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"دوشنبه  از 10:00 تا 12:30","1402/04/01 از 08:00 تا 10:00",,"مرکز رایانه 17 دانشکده مهندسی 1",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628114001","پایگاه‌ داده‌ها","عبدالکریم جوانمردی","16341054166","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی",,,"يكشنبه  از 15:00 تا 17:30","1402/04/01 از 08:00 تا 10:00",,"دانشکده مهندسی 1 کلاس 118",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628111667","برنامه‌سازی پیشرفته","احمد عابدی","16341054160","كارشناسي پيوسته","30","3","0","نظري",,"حضوري","ارائه در سطح گروه آموزشی","30",,"دوشنبه  از 12:30 تا 14:45","1402/04/08 از 13:30 تا 15:30",,"دانشکده مهندسی 1 کلاس 116",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
