"كد درس","نام درس","كد ارائه کلاس درس","استاد","مقطع ارائه درس","زمانبندي تشکيل کلاس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","زمان امتحان","مكان برگزاري","گروه آموزشی","دانشکده","واحد","استان"
"4628129685","ریاضی‌عمومی‌ 2","523175175434",,"كارشناسي پيوسته","شنبه از 07:30 تا 09:30 دوشنبه از 07:30 ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/10/28 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129685","ریاضی‌عمومی‌ 2","523175175432",,"كارشناسي پيوسته","دوشنبه از 09:30 تا 11:30 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/10/28 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129685","ریاضی‌عمومی‌ 2","523175175431",,"كارشناسي پيوسته","يكشنبه از 12:30 تا 14:30 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/10/28 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628129685","ریاضی‌عمومی‌ 2","523175175428",,"كارشناسي پيوسته","يكشنبه از 08:00 تا 10:00 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/10/28 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","523175175423",,"كارشناسي پيوسته","دوشنبه از 07:30 تا 09:30 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/25 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","523175175421",,"كارشناسي پيوسته","يكشنبه از 14:30 تا 16:30 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/25 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","523175175419",,"كارشناسي پيوسته","يكشنبه از 10:00 تا 12:00 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/25 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","523175175417",,"كارشناسي پيوسته","يكشنبه از 09:30 تا 11:30 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/25 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628165140","ریاضی عمومی 1","523175175415",,"كارشناسي پيوسته","يكشنبه از 07:30 تا 09:30 سه شنبه از ...","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/25 از 08:00 تا 10:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","523175175411",,"كارشناسي پيوسته",,"نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"0","1401/11/01 از 15:30 تا 17:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","523175175409",,"كارشناسي پيوسته","دوشنبه از 10:30 تا 12:00","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/11/01 از 15:30 تا 17:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","523175175408",,"كارشناسي پيوسته","دوشنبه از 07:30 تا 09:00","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/11/01 از 15:30 تا 17:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","523175175407",,"كارشناسي پيوسته","دوشنبه از 09:00 تا 10:30","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/11/01 از 15:30 تا 17:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628127605","روش پژوهش و ارایه","163330119","امین اسکندری","كارشناسي پيوسته","سه شنبه از 07:30 تا 09:00","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/26 از 08:00 تا 10:00","مرکز رایانه 17 دانشکده مهندسی 1","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628127605","روش پژوهش و ارایه","163330118","امین اسکندری","كارشناسي پيوسته","يكشنبه از 09:00 تا 10:30","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"20","1401/10/26 از 08:00 تا 10:00","مرکز رایانه 17 دانشکده مهندسی 1","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628169362","سیستم های عامل","163330117","مهدی صفرپور","كارشناسي پيوسته","سه شنبه از 09:45 تا 12:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/11/01 از 10:30 تا 12:30","دانشکده مهندسی 1 کلاس 119","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628169362","سیستم های عامل","163330116","مهدی صفرپور","كارشناسي پيوسته","سه شنبه از 07:30 تا 09:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/11/01 از 10:30 تا 12:30","دانشکده مهندسی 1 کلاس 119","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628169362","سیستم های عامل","163330115","مهدی صفرپور","كارشناسي پيوسته","دوشنبه از 09:45 تا 12:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/11/01 از 10:30 تا 12:30","دانشکده مهندسی 1 کلاس 119","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628169362","سیستم های عامل","163330114","مهدی صفرپور","كارشناسي پيوسته","دوشنبه از 07:30 تا 09:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/11/01 از 10:30 تا 12:30","دانشکده مهندسی 1 کلاس 119","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181643","پیاده سازی سیستم پایگاه داده","163330113","وحید صفاری","كارشناسي پيوسته","سه شنبه از 12:30 تا 14:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/11/03 از 15:30 تا 17:30","دانشکده مهندسی 1 کلاس 118","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628181643","پیاده سازی سیستم پایگاه داده","163330112","وحید صفاری","كارشناسي پيوسته","دوشنبه از 12:30 تا 14:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/11/03 از 15:30 تا 17:30","دانشکده مهندسی 1 کلاس 118","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628164737","مهندسی نرم افراز","163330111","وحید صفاری","كارشناسي پيوسته","سه شنبه از 09:45 تا 12:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/10/26 از 15:30 تا 17:30","دانشکده مهندسی 1 کلاس 118","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628164737","مهندسی نرم افراز","163330110","وحید صفاری","كارشناسي پيوسته","سه شنبه از 07:30 تا 09:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/10/26 از 15:30 تا 17:30","دانشکده مهندسی 1 کلاس 118","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628164737","مهندسی نرم افراز","163330109","وحید صفاری","كارشناسي پيوسته","دوشنبه از 09:45 تا 12:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/10/26 از 15:30 تا 17:30","دانشکده مهندسی 1 کلاس 118","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628164737","مهندسی نرم افراز","163330108","وحید صفاری","كارشناسي پيوسته","دوشنبه از 07:30 تا 09:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"35","1401/10/26 از 15:30 تا 17:30","دانشکده مهندسی 1 کلاس 118","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌تخصصی‌","163330107","امین طوسی","كارشناسي پيوسته","سه شنبه از 09:00 تا 10:30","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/11/04 از 08:00 تا 10:00","مرکز رایانه 16 دانشکده مهندسی 1","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌تخصصی‌","163330106","امین طوسی","كارشناسي پيوسته","سه شنبه از 07:30 تا 09:00","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/11/04 از 08:00 تا 10:00","مرکز رایانه 16 دانشکده مهندسی 1","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌تخصصی‌","163330105","امین طوسی","كارشناسي پيوسته","دوشنبه از 09:00 تا 10:30","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/11/04 از 08:00 تا 10:00","مرکز رایانه 16 دانشکده مهندسی 1","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"4628130407","زبان‌تخصصی‌","163330104","امین طوسی","كارشناسي پيوسته","دوشنبه از 07:30 تا 09:00","نظري","2","0",,"حضوري","ارائه در سطح گروه آموزشی",,"30","1401/11/04 از 08:00 تا 10:00","مرکز رایانه 16 دانشکده مهندسی 1","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90763","تفسیر موضوعی قرآن","163175378","سید محمد رضا پیرمرادیان","كارشناسي پيوسته","پنج شنبه از 09:00 تا 10:30","نظري","2","0","خواهران","حضوري","ارائه در سطح دانشکده",,"43","1401/10/27 از 13:30 تا 15:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
